order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week,is_weekend
ORD-100705,62583289,Crewnack Off white Fashion,Fashion,125479,1,125479,SHIPPED,2026-03-25T21:41:54.161076,2026-03-25,Wednesday,21,3,13,False
ORD-100706,77608982,Kaos Fashion L,Fashion,33660,1,33660,COMPLETED,2026-03-26T12:38:54.161076,2026-03-26,Thursday,12,3,13,False
ORD-100707,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,44757,1,44757,COMPLETED,2026-03-26T14:57:54.161076,2026-03-26,Thursday,14,3,13,False
ORD-100708,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,44178,1,44178,COMPLETED,2026-03-26T19:11:54.161076,2026-03-26,Thursday,19,3,13,False
ORD-100709,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,50054,1,50054,COMPLETED,2026-03-26T12:36:54.161076,2026-03-26,Thursday,12,3,13,False
ORD-100710,25649285,Fashion NY 68 Varsity Jacket,Fashion,190942,2,381884,COMPLETED,2026-03-26T22:35:54.161076,2026-03-26,Thursday,22,3,13,False
ORD-100711,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,278083,1,278083,COMPLETED,2026-03-26T12:31:54.161076,2026-03-26,Thursday,12,3,13,False
ORD-100712,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,93481,1,93481,COMPLETED,2026-03-26T14:04:54.161076,2026-03-26,Thursday,14,3,13,False
ORD-100713,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,162038,1,162038,COMPLETED,2026-03-26T17:37:54.161076,2026-03-26,Thursday,17,3,13,False
ORD-100714,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12230,1,12230,COMPLETED,2026-03-27T21:20:54.161076,2026-03-27,Friday,21,3,13,False
ORD-100715,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,118487,2,236974,COMPLETED,2026-03-27T17:23:54.161076,2026-03-27,Friday,17,3,13,False
ORD-100716,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,206525,1,206525,COMPLETED,2026-03-27T16:49:54.161076,2026-03-27,Friday,16,3,13,False
ORD-100717,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,47167,1,47167,COMPLETED,2026-03-27T17:17:54.161076,2026-03-27,Friday,17,3,13,False
ORD-100718,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,195714,2,391428,COMPLETED,2026-03-27T18:46:54.161076,2026-03-27,Friday,18,3,13,False
ORD-100719,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,806855,2,1613710,COMPLETED,2026-03-28T19:49:54.161076,2026-03-28,Saturday,19,3,13,True
ORD-100720,33235209,BKK Fashion,Fashion,82319,1,82319,PROCESSED,2026-03-28T14:34:54.161076,2026-03-28,Saturday,14,3,13,True
ORD-100721,75547289,PRELOVED Fashion Today Shirt,Fashion,53489,1,53489,PROCESSED,2026-03-28T15:37:54.161076,2026-03-28,Saturday,15,3,13,True
ORD-100722,76724915,Brand fashion jepang ills,Fashion,110044,1,110044,COMPLETED,2026-03-28T12:00:54.161076,2026-03-28,Saturday,12,3,13,True
ORD-100723,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,385680,1,385680,COMPLETED,2026-03-28T22:48:54.161076,2026-03-28,Saturday,22,3,13,True
ORD-100724,67661682,Blouse fashion,Fashion,48184,1,48184,COMPLETED,2026-03-28T16:55:54.161076,2026-03-28,Saturday,16,3,13,True
ORD-100725,62583289,Crewnack Off white Fashion,Fashion,109340,2,218680,COMPLETED,2026-03-28T15:31:54.161076,2026-03-28,Saturday,15,3,13,True
ORD-100726,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,52388,1,52388,COMPLETED,2026-03-28T10:58:54.161076,2026-03-28,Saturday,10,3,13,True
ORD-100727,95204375,[NETT] Fashion Today kemeja putih,Fashion,152059,1,152059,COMPLETED,2026-03-28T20:41:54.161076,2026-03-28,Saturday,20,3,13,True
ORD-100728,62349101,Longsleeve Lacoste Fashion,Fashion,77598,2,155196,SHIPPED,2026-03-29T19:16:54.161076,2026-03-29,Sunday,19,3,13,True
ORD-100729,33235209,BKK Fashion,Fashion,87258,1,87258,COMPLETED,2026-03-29T17:41:54.161076,2026-03-29,Sunday,17,3,13,True
ORD-100730,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,315159,1,315159,COMPLETED,2026-03-29T20:22:54.161076,2026-03-29,Sunday,20,3,13,True
ORD-100731,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,38249,1,38249,COMPLETED,2026-03-29T17:08:54.161076,2026-03-29,Sunday,17,3,13,True
ORD-100732,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,60504,1,60504,COMPLETED,2026-03-29T17:11:54.161076,2026-03-29,Sunday,17,3,13,True
ORD-100733,39613896,Hodie Fashion sz M 67x55,Fashion,83084,1,83084,COMPLETED,2026-03-29T12:51:54.161076,2026-03-29,Sunday,12,3,13,True
ORD-100734,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,87408,2,174816,COMPLETED,2026-03-29T16:10:54.161076,2026-03-29,Sunday,16,3,13,True
ORD-100735,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,318142,2,636284,COMPLETED,2026-03-29T10:10:54.161076,2026-03-29,Sunday,10,3,13,True
ORD-100736,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,183135,1,183135,COMPLETED,2026-03-29T16:16:54.161076,2026-03-29,Sunday,16,3,13,True
ORD-100737,3650811,TB fashion,Fashion,159327,1,159327,COMPLETED,2026-03-29T21:56:54.161076,2026-03-29,Sunday,21,3,13,True
ORD-100738,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,383670,2,767340,COMPLETED,2026-03-29T13:30:54.161076,2026-03-29,Sunday,13,3,13,True
ORD-100739,75547289,PRELOVED Fashion Today Shirt,Fashion,68692,1,68692,SHIPPED,2026-03-29T17:52:54.161076,2026-03-29,Sunday,17,3,13,True
ORD-100740,3650811,TB fashion,Fashion,165648,1,165648,COMPLETED,2026-03-29T13:59:54.161076,2026-03-29,Sunday,13,3,13,True
ORD-100741,50423645,Cardigan rajut fashion,Fashion,64475,1,64475,COMPLETED,2026-03-30T15:12:54.161076,2026-03-30,Monday,15,3,14,False
ORD-100742,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,126700,2,253400,COMPLETED,2026-03-30T15:06:54.161076,2026-03-30,Monday,15,3,14,False
ORD-100743,3650811,TB fashion,Fashion,171884,1,171884,SHIPPED,2026-03-30T10:32:54.161076,2026-03-30,Monday,10,3,14,False
ORD-100744,22019397,Jaket Bomber Fashion,Fashion,116375,1,116375,COMPLETED,2026-03-30T20:00:54.161076,2026-03-30,Monday,20,3,14,False
ORD-100745,47393802,Hodie Champion Fashion sz M 62x57,Fashion,133058,1,133058,COMPLETED,2026-03-30T15:33:54.161076,2026-03-30,Monday,15,3,14,False
ORD-100746,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1220920,1,1220920,COMPLETED,2026-03-30T18:37:54.161076,2026-03-30,Monday,18,3,14,False
ORD-100747,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,51369,1,51369,SHIPPED,2026-03-30T14:58:54.161076,2026-03-30,Monday,14,3,14,False
ORD-100748,82462371,crewneck fashion,Fashion,87549,1,87549,COMPLETED,2026-03-30T15:45:54.161076,2026-03-30,Monday,15,3,14,False
ORD-100749,77608982,Kaos Fashion L,Fashion,28413,1,28413,COMPLETED,2026-03-30T08:44:54.161076,2026-03-30,Monday,8,3,14,False
ORD-100750,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,32992,1,32992,COMPLETED,2026-03-30T15:16:54.161076,2026-03-30,Monday,15,3,14,False
ORD-100751,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,10102,1,10102,SHIPPED,2026-03-31T17:26:54.161076,2026-03-31,Tuesday,17,3,14,False
ORD-100752,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,20056,2,40112,COMPLETED,2026-03-31T15:16:54.161076,2026-03-31,Tuesday,15,3,14,False
ORD-100753,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,60471,1,60471,COMPLETED,2026-03-31T15:55:54.161076,2026-03-31,Tuesday,15,3,14,False
ORD-100754,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,297572,1,297572,PROCESSED,2026-03-31T18:06:54.161076,2026-03-31,Tuesday,18,3,14,False
ORD-100755,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,42505,1,42505,COMPLETED,2026-03-31T18:43:54.161076,2026-03-31,Tuesday,18,3,14,False
ORD-100756,25649285,Fashion NY 68 Varsity Jacket,Fashion,192874,1,192874,COMPLETED,2026-03-31T08:09:54.161076,2026-03-31,Tuesday,8,3,14,False
ORD-100757,75547289,PRELOVED Fashion Today Shirt,Fashion,59883,2,119766,COMPLETED,2026-03-31T11:05:54.161076,2026-03-31,Tuesday,11,3,14,False
ORD-100758,50423645,Cardigan rajut fashion,Fashion,68492,1,68492,COMPLETED,2026-03-31T22:33:54.161076,2026-03-31,Tuesday,22,3,14,False
ORD-100759,76724915,Brand fashion jepang ills,Fashion,113898,2,227796,SHIPPED,2026-03-31T21:40:54.161076,2026-03-31,Tuesday,21,3,14,False
ORD-100760,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,80614,1,80614,COMPLETED,2026-04-01T21:12:54.161076,2026-04-01,Wednesday,21,4,14,False
ORD-100761,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,13581895,2,27163790,COMPLETED,2026-04-01T17:43:54.161076,2026-04-01,Wednesday,17,4,14,False
ORD-100762,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,14292694,1,14292694,COMPLETED,2026-04-01T22:17:54.161076,2026-04-01,Wednesday,22,4,14,False
ORD-100763,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,37032,1,37032,COMPLETED,2026-04-01T16:47:54.161076,2026-04-01,Wednesday,16,4,14,False
ORD-100764,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,335951,2,671902,COMPLETED,2026-04-01T18:37:54.161076,2026-04-01,Wednesday,18,4,14,False
ORD-100765,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,42917,1,42917,CANCELLED,2026-04-01T14:29:54.161076,2026-04-01,Wednesday,14,4,14,False
ORD-100766,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,35155,1,35155,COMPLETED,2026-04-01T15:04:54.161076,2026-04-01,Wednesday,15,4,14,False
ORD-100767,67661682,Blouse fashion,Fashion,63940,1,63940,CANCELLED,2026-04-01T18:56:54.161076,2026-04-01,Wednesday,18,4,14,False
ORD-100768,64383180,Batik keris fashion batik keris,Fashion,197742,2,395484,CANCELLED,2026-04-01T17:36:54.161076,2026-04-01,Wednesday,17,4,14,False
ORD-100769,75547289,PRELOVED Fashion Today Shirt,Fashion,67066,2,134132,COMPLETED,2026-04-01T21:29:54.161076,2026-04-01,Wednesday,21,4,14,False
ORD-100770,75547289,PRELOVED Fashion Today Shirt,Fashion,51681,1,51681,CANCELLED,2026-04-02T17:43:54.161076,2026-04-02,Thursday,17,4,14,False
ORD-100771,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,49262,1,49262,COMPLETED,2026-04-02T21:00:54.161076,2026-04-02,Thursday,21,4,14,False
ORD-100772,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,47966,2,95932,COMPLETED,2026-04-02T12:52:54.161076,2026-04-02,Thursday,12,4,14,False
ORD-100773,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,291418,1,291418,COMPLETED,2026-04-03T14:36:54.161076,2026-04-03,Friday,14,4,14,False
ORD-100774,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,83892,1,83892,COMPLETED,2026-04-03T21:47:54.161076,2026-04-03,Friday,21,4,14,False
ORD-100775,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,149523,1,149523,COMPLETED,2026-04-03T14:53:54.161076,2026-04-03,Friday,14,4,14,False
ORD-100776,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,104241,2,208482,COMPLETED,2026-04-03T18:05:54.161076,2026-04-03,Friday,18,4,14,False
ORD-100777,47393802,Hodie Champion Fashion sz M 62x57,Fashion,131647,3,394941,SHIPPED,2026-04-03T08:02:54.161076,2026-04-03,Friday,8,4,14,False
ORD-100778,75547289,PRELOVED Fashion Today Shirt,Fashion,57208,1,57208,PROCESSED,2026-04-03T20:36:54.161076,2026-04-03,Friday,20,4,14,False
ORD-100779,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,90563,1,90563,COMPLETED,2026-04-03T20:14:54.161076,2026-04-03,Friday,20,4,14,False
ORD-100780,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,11102,1,11102,PROCESSED,2026-04-03T15:02:54.161076,2026-04-03,Friday,15,4,14,False
ORD-100781,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,41108,1,41108,CANCELLED,2026-04-04T13:44:54.161076,2026-04-04,Saturday,13,4,14,True
ORD-100782,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,135203,1,135203,COMPLETED,2026-04-04T08:37:54.161076,2026-04-04,Saturday,8,4,14,True
ORD-100783,62349101,Longsleeve Lacoste Fashion,Fashion,80157,1,80157,COMPLETED,2026-04-04T14:15:54.161076,2026-04-04,Saturday,14,4,14,True
ORD-100784,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,80166,1,80166,COMPLETED,2026-04-04T15:13:54.161076,2026-04-04,Saturday,15,4,14,True
ORD-100785,22339853,Kaos Fashion 68 Hitam,Fashion,15733,2,31466,COMPLETED,2026-04-04T19:11:54.161076,2026-04-04,Saturday,19,4,14,True
ORD-100786,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,11303,1,11303,COMPLETED,2026-04-04T14:17:54.161076,2026-04-04,Saturday,14,4,14,True
ORD-100787,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,124252,1,124252,SHIPPED,2026-04-04T13:47:54.161076,2026-04-04,Saturday,13,4,14,True
ORD-100788,62583289,Crewnack Off white Fashion,Fashion,90389,1,90389,COMPLETED,2026-04-04T15:57:54.161076,2026-04-04,Saturday,15,4,14,True
ORD-100789,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,237644,1,237644,COMPLETED,2026-04-04T18:35:54.161076,2026-04-04,Saturday,18,4,14,True
ORD-100790,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,9395,1,9395,COMPLETED,2026-04-04T13:16:54.161076,2026-04-04,Saturday,13,4,14,True
ORD-100791,75547289,PRELOVED Fashion Today Shirt,Fashion,52322,2,104644,COMPLETED,2026-04-04T18:23:54.161076,2026-04-04,Saturday,18,4,14,True
ORD-100792,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,22460,1,22460,COMPLETED,2026-04-04T15:22:54.161076,2026-04-04,Saturday,15,4,14,True
ORD-100793,47393802,Hodie Champion Fashion sz M 62x57,Fashion,117549,3,352647,COMPLETED,2026-04-04T16:11:54.161076,2026-04-04,Saturday,16,4,14,True
ORD-100794,76724915,Brand fashion jepang ills,Fashion,116927,1,116927,COMPLETED,2026-04-04T16:56:54.161076,2026-04-04,Saturday,16,4,14,True
ORD-100795,82462371,crewneck fashion,Fashion,71022,1,71022,COMPLETED,2026-04-04T17:10:54.161076,2026-04-04,Saturday,17,4,14,True
ORD-100796,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,206991,2,413982,COMPLETED,2026-04-04T17:54:54.161076,2026-04-04,Saturday,17,4,14,True
ORD-100797,82462371,crewneck fashion,Fashion,69390,1,69390,COMPLETED,2026-04-05T14:17:54.161076,2026-04-05,Sunday,14,4,14,True
ORD-100798,50423645,Cardigan rajut fashion,Fashion,65552,1,65552,SHIPPED,2026-04-05T15:23:54.161076,2026-04-05,Sunday,15,4,14,True
ORD-100799,33235209,BKK Fashion,Fashion,97210,1,97210,SHIPPED,2026-04-05T13:08:54.161076,2026-04-05,Sunday,13,4,14,True
ORD-100800,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,127617,1,127617,COMPLETED,2026-04-05T17:10:54.161076,2026-04-05,Sunday,17,4,14,True
ORD-100801,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,32393,1,32393,COMPLETED,2026-04-05T20:01:54.161076,2026-04-05,Sunday,20,4,14,True
ORD-100802,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,45444,1,45444,COMPLETED,2026-04-05T12:05:54.161076,2026-04-05,Sunday,12,4,14,True
ORD-100803,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,369578,2,739156,COMPLETED,2026-04-05T14:28:54.161076,2026-04-05,Sunday,14,4,14,True
ORD-100804,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,222139,1,222139,COMPLETED,2026-04-05T13:22:54.161076,2026-04-05,Sunday,13,4,14,True
ORD-100805,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,38040,2,76080,PROCESSED,2026-04-05T19:35:54.161076,2026-04-05,Sunday,19,4,14,True
ORD-100806,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,235809,3,707427,COMPLETED,2026-04-06T13:40:54.161076,2026-04-06,Monday,13,4,15,False
ORD-100807,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,214798,2,429596,COMPLETED,2026-04-06T17:58:54.161076,2026-04-06,Monday,17,4,15,False
ORD-100808,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,34679,1,34679,COMPLETED,2026-04-06T12:26:54.161076,2026-04-06,Monday,12,4,15,False
ORD-100809,56293620,Atasan HANA FASHION,Fashion,36168,1,36168,SHIPPED,2026-04-06T16:08:54.161076,2026-04-06,Monday,16,4,15,False
ORD-100810,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,38991,1,38991,COMPLETED,2026-04-06T17:48:54.161076,2026-04-06,Monday,17,4,15,False
ORD-100811,75547289,PRELOVED Fashion Today Shirt,Fashion,67253,1,67253,COMPLETED,2026-04-06T18:50:54.161076,2026-04-06,Monday,18,4,15,False
ORD-100812,77608982,Kaos Fashion L,Fashion,29262,1,29262,COMPLETED,2026-04-06T20:15:54.161076,2026-04-06,Monday,20,4,15,False
ORD-100813,39613896,Hodie Fashion sz M 67x55,Fashion,81087,2,162174,COMPLETED,2026-04-06T19:05:54.161076,2026-04-06,Monday,19,4,15,False
ORD-100814,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1106644,1,1106644,COMPLETED,2026-04-06T18:44:54.161076,2026-04-06,Monday,18,4,15,False
ORD-100815,47393802,Hodie Champion Fashion sz M 62x57,Fashion,139125,1,139125,COMPLETED,2026-04-06T16:12:54.161076,2026-04-06,Monday,16,4,15,False
ORD-100816,3650811,TB fashion,Fashion,141621,1,141621,COMPLETED,2026-04-07T16:44:54.161076,2026-04-07,Tuesday,16,4,15,False
ORD-100817,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,10282,1,10282,CANCELLED,2026-04-07T13:01:54.161076,2026-04-07,Tuesday,13,4,15,False
ORD-100818,3650811,TB fashion,Fashion,151926,3,455778,COMPLETED,2026-04-07T12:00:54.161076,2026-04-07,Tuesday,12,4,15,False
ORD-100819,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,45294,1,45294,COMPLETED,2026-04-07T13:50:54.161076,2026-04-07,Tuesday,13,4,15,False
ORD-100820,95204375,[NETT] Fashion Today kemeja putih,Fashion,145988,1,145988,SHIPPED,2026-04-08T15:09:54.161076,2026-04-08,Wednesday,15,4,15,False
ORD-100821,25649285,Fashion NY 68 Varsity Jacket,Fashion,158545,1,158545,COMPLETED,2026-04-08T16:57:54.161076,2026-04-08,Wednesday,16,4,15,False
ORD-100822,56293620,Atasan HANA FASHION,Fashion,49252,2,98504,SHIPPED,2026-04-08T12:15:54.161076,2026-04-08,Wednesday,12,4,15,False
ORD-100823,1759904,Hoodie Off White Fashion,Fashion,215436,2,430872,COMPLETED,2026-04-08T18:29:54.161076,2026-04-08,Wednesday,18,4,15,False
ORD-100824,62349101,Longsleeve Lacoste Fashion,Fashion,90499,1,90499,COMPLETED,2026-04-08T16:19:54.161076,2026-04-08,Wednesday,16,4,15,False
ORD-100825,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,41695,1,41695,COMPLETED,2026-04-08T18:07:54.161076,2026-04-08,Wednesday,18,4,15,False
ORD-100826,56293620,Atasan HANA FASHION,Fashion,40781,1,40781,COMPLETED,2026-04-08T15:42:54.161076,2026-04-08,Wednesday,15,4,15,False
ORD-100827,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,34803,3,104409,COMPLETED,2026-04-08T15:50:54.161076,2026-04-08,Wednesday,15,4,15,False
ORD-100828,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,74082,1,74082,CANCELLED,2026-04-08T14:37:54.161076,2026-04-08,Wednesday,14,4,15,False
ORD-100829,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,54647,1,54647,COMPLETED,2026-04-08T15:10:54.161076,2026-04-08,Wednesday,15,4,15,False
ORD-100830,82462371,crewneck fashion,Fashion,72475,1,72475,SHIPPED,2026-04-09T21:03:54.161076,2026-04-09,Thursday,21,4,15,False
ORD-100831,25649285,Fashion NY 68 Varsity Jacket,Fashion,144235,1,144235,COMPLETED,2026-04-09T16:31:54.161076,2026-04-09,Thursday,16,4,15,False
ORD-100832,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,56167,1,56167,COMPLETED,2026-04-09T17:57:54.161076,2026-04-09,Thursday,17,4,15,False
ORD-100833,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,59055,2,118110,COMPLETED,2026-04-09T15:16:54.161076,2026-04-09,Thursday,15,4,15,False
ORD-100834,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,13222500,1,13222500,COMPLETED,2026-04-09T14:12:54.161076,2026-04-09,Thursday,14,4,15,False
ORD-100835,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,10390,1,10390,COMPLETED,2026-04-09T18:53:54.161076,2026-04-09,Thursday,18,4,15,False
ORD-100836,50423645,Cardigan rajut fashion,Fashion,72917,2,145834,COMPLETED,2026-04-09T11:18:54.161076,2026-04-09,Thursday,11,4,15,False
ORD-100837,56293620,Atasan HANA FASHION,Fashion,43265,1,43265,COMPLETED,2026-04-09T18:46:54.161076,2026-04-09,Thursday,18,4,15,False
ORD-100838,3650811,TB fashion,Fashion,172184,2,344368,COMPLETED,2026-04-09T15:20:54.161076,2026-04-09,Thursday,15,4,15,False
ORD-100839,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,334674,1,334674,COMPLETED,2026-04-09T15:31:54.161076,2026-04-09,Thursday,15,4,15,False
ORD-100840,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,10639,1,10639,COMPLETED,2026-04-10T14:42:54.161076,2026-04-10,Friday,14,4,15,False
ORD-100841,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,382535,1,382535,COMPLETED,2026-04-10T13:06:54.161076,2026-04-10,Friday,13,4,15,False
ORD-100842,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,59327,1,59327,COMPLETED,2026-04-10T17:31:54.161076,2026-04-10,Friday,17,4,15,False
ORD-100843,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,130653,1,130653,COMPLETED,2026-04-10T11:45:54.161076,2026-04-10,Friday,11,4,15,False
